gene_idx,pcc,spearman,mae,rmse
435,0.2899652909479519,0.19961896974589005,0.32697636,0.9528167
436,0.034136846989723954,0.03433608671376261,0.1998791,1.0368557
437,0.7192037166688774,0.6160968096048558,0.56750596,0.79862696
438,0.4915235488247756,0.39728571943647856,0.38086754,0.9068901
439,0.33522034991518607,0.2644664125544021,0.29623246,0.9922561
440,0.0557279531621058,0.05949084648563104,0.144396,0.9776353
441,0.3179164751848357,0.2545811194238343,0.44235814,0.968417
442,0.007669188000276862,0.015368440621704364,0.12293104,0.96006495
443,0.21462703429527255,0.2228704693574769,0.8618514,0.97842115
444,0.11755078057994604,0.12441391666716214,0.6156901,0.993204
445,0.319146265441876,0.20834282694908796,0.34836406,0.9694725
446,0.1956098941525558,0.12307035042324044,0.21111706,0.91219103
447,0.2278583144892574,0.04558351176049881,0.11717392,0.89272404
448,0.5250799561331329,0.26308019482871414,0.23386858,0.9437485
449,0.13322064533649516,0.10661088007751893,0.23348704,0.9493011
450,0.26822628895474965,0.29106771457883013,0.60009044,0.9699069
451,0.48277903921571513,0.2146821943388999,0.17922233,0.90727913
452,0.47934413590290226,0.47086513503327443,0.73269784,0.8763017
453,0.0033055708671262873,-0.00079233980628814,0.026862888,0.82558924
454,0.04299816911704203,0.02233103272640624,0.44954345,1.0533028
455,0.19505578342189703,0.19601135891968138,0.4121619,0.9792704
456,0.48930047871896853,0.42491798918599133,0.7282666,0.9307032
457,0.13317601236131552,0.1009459270741143,0.17822747,0.9978003
458,0.11582126715454116,0.10478302789280723,0.19651088,0.9561096
459,0.34504691819559785,0.3655960594018462,0.7622507,0.9432807
